date,ETHBTC open,ETHBTC high,ETHBTC low,ETHBTC close,ETHBTC volume,BTCUSDT open,BTCUSDT high,BTCUSDT low,BTCUSDT close,BTCUSDT volume,ETHUSDT open,ETHUSDT high,ETHUSDT low,ETHUSDT close,ETHUSDT volume,BNBUSDT open,BNBUSDT high,BNBUSDT low,BNBUSDT close,BNBUSDT volume,ADAUSDT open,ADAUSDT high,ADAUSDT low,ADAUSDT close,ADAUSDT volume,XRPUSDT open,XRPUSDT high,XRPUSDT low,XRPUSDT close,XRPUSDT volume,TRXUSDT open,TRXUSDT high,TRXUSDT low,TRXUSDT close,TRXUSDT volume,ETCUSDT open,ETCUSDT high,ETCUSDT low,ETCUSDT close,ETCUSDT volume,MATICUSDT open,MATICUSDT high,MATICUSDT low,MATICUSDT close,MATICUSDT volume,FTMUSDT open,FTMUSDT high,FTMUSDT low,FTMUSDT close,FTMUSDT volume,DOGEUSDT open,DOGEUSDT high,DOGEUSDT low,DOGEUSDT close,DOGEUSDT volume,BTCBUSD open,BTCBUSD high,BTCBUSD low,BTCBUSD close,BTCBUSD volume,BUSDUSDT open,BUSDUSDT high,BUSDUSDT low,BUSDUSDT close,BUSDUSDT volume,ETHBUSD open,ETHBUSD high,ETHBUSD low,ETHBUSD close,ETHBUSD volume,SOLUSDT open,SOLUSDT high,SOLUSDT low,SOLUSDT close,SOLUSDT volume,MANAUSDT open,MANAUSDT high,MANAUSDT low,MANAUSDT close,MANAUSDT volume,SANDUSDT open,SANDUSDT high,SANDUSDT low,SANDUSDT close,SANDUSDT volume,DOTUSDT open,DOTUSDT high,DOTUSDT low,DOTUSDT close,DOTUSDT volume,LUNABUSD open,LUNABUSD high,LUNABUSD low,LUNABUSD close,LUNABUSD volume,LUNAUSDT open,LUNAUSDT high,LUNAUSDT low,LUNAUSDT close,LUNAUSDT volume,EGLDUSDT open,EGLDUSDT high,EGLDUSDT low,EGLDUSDT close,EGLDUSDT volume,AVAXUSDT open,AVAXUSDT high,AVAXUSDT low,AVAXUSDT close,AVAXUSDT volume,NEARUSDT open,NEARUSDT high,NEARUSDT low,NEARUSDT close,NEARUSDT volume,SLPBUSD open,SLPBUSD high,SLPBUSD low,SLPBUSD close,SLPBUSD volume,SLPUSDT open,SLPUSDT high,SLPUSDT low,SLPUSDT close,SLPUSDT volume,SHIBUSDT open,SHIBUSDT high,SHIBUSDT low,SHIBUSDT close,SHIBUSDT volume,SHIBBUSD open,SHIBBUSD high,SHIBBUSD low,SHIBBUSD close,SHIBBUSD volume,GALAUSDT open,GALAUSDT high,GALAUSDT low,GALAUSDT close,GALAUSDT volume,BETAUSDT open,BETAUSDT high,BETAUSDT low,BETAUSDT close,BETAUSDT volume,SLPTRY open,SLPTRY high,SLPTRY low,SLPTRY close,SLPTRY volume
2022-01-15,0.07680900,0.07777400,0.07660800,0.07720900,33506.85420000,43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000,3307.42000000,3371.64000000,3261.00000000,3326.04000000,203100.37780000,489.90000000,500.90000000,485.00000000,494.50000000,548626.20300000,1.29300000,1.31900000,1.25100000,1.29100000,80421836.40000000,0.77330000,0.79000000,0.76800000,0.77910000,138443019.00000000,0.06765000,0.06934000,0.06700000,0.06842000,1014298584.70000000,31.96000000,33.38000000,31.80000000,32.84000000,843721.93000000,2.33400000,2.39800000,2.29500000,2.34600000,54115900.40000000,2.95820000,3.04000000,2.83420000,3.00150000,83017115.00000000,0.18320000,0.19480000,0.18150000,0.18450000,1633943311.00000000,43078.58000000,43826.31000000,42580.00000000,43104.80000000,6015.35835000,0.99960000,0.99970000,0.99960000,0.99970000,394709392.00000000,3308.77000000,3374.31000000,3261.80000000,3327.75000000,56833.77620000,146.18000000,149.49000000,143.90000000,147.64000000,865014.75000000,2.95820000,3.06290000,2.91400000,2.98780000,20850701.00000000,4.90150000,4.92180000,4.77640000,4.84300000,23234270.00000000,27.75000000,28.41000000,26.83000000,27.60000000,5575781.94000000,81.52000000,87.93000000,80.43000000,87.22000000,920614.93000000,81.48000000,87.90000000,80.38000000,87.19000000,2611522.92000000,199.48000000,207.36000000,197.33000000,200.30000000,91797.71000000,90.40000000,94.44000000,89.47000000,92.98000000,914689.68000000,20.19300000,20.29900000,19.03200000,19.28300000,6770365.20000000,0.01840000,0.01860000,0.01790000,0.01830000,115220199.00000000,0.01840000,0.01870000,0.01780000,0.01830000,731626795.00000000,0.00003078,0.00003151,0.00003052,0.00003083,4187869362247.00,0.00003079,0.00003152,0.00003052,0.00003084,895826288218.00,0.32467000,0.34987000,0.32166000,0.33546000,435708061.00000000,0.46904000,0.48276000,0.46234000,0.47221000,3627484.00000000,0.25200000,0.25370000,0.24410000,0.24910000,49975777.00000000
2022-01-16,0.07720400,0.07809500,0.07678500,0.07770100,37033.39570000,43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000,3326.51000000,3393.60000000,3269.62000000,3346.88000000,210782.22770000,494.50000000,506.00000000,488.60000000,498.60000000,507042.33200000,1.29200000,1.42200000,1.28600000,1.41000000,247977037.40000000,0.77910000,0.78840000,0.76800000,0.77840000,125068081.00000000,0.06841000,0.07039000,0.06829000,0.06988000,1278605074.30000000,32.83000000,32.85000000,31.97000000,32.28000000,385190.10000000,2.34600000,2.37300000,2.28200000,2.33200000,49800594.20000000,3.00260000,3.32000000,2.93450000,3.30920000,172922214.00000000,0.18450000,0.18470000,0.17340000,0.17660000,1069094552.00000000,43104.80000000,43489.00000000,42601.97000000,43089.63000000,5918.41107000,0.99960000,0.99970000,0.99960000,0.99960000,448518783.00000000,3327.75000000,3394.50000000,3275.55000000,3348.00000000,62474.24820000,147.61000000,151.96000000,146.09000000,147.98000000,964270.14000000,2.98780000,3.19520000,2.92450000,3.11650000,34617766.00000000,4.84230000,5.06550000,4.74050000,4.91370000,33874000.00000000,27.60000000,28.47000000,27.26000000,27.70000000,7073389.72000000,87.24000000,87.60000000,84.38000000,87.12000000,803416.21000000,87.19000000,87.59000000,84.32000000,87.10000000,2387141.60000000,200.24000000,201.07000000,193.07000000,195.38000000,121015.47000000,92.98000000,94.90000000,91.80000000,92.24000000,967418.87000000,19.28100000,20.45600000,18.75100000,20.14200000,9327904.70000000,0.01830000,0.02150000,0.01820000,0.02070000,502823247.00000000,0.01830000,0.02150000,0.01820000,0.02060000,2948799721.00000000,0.00003083,0.00003102,0.00003008,0.00003049,3710941080855.00,0.00003084,0.00003102,0.00003010,0.00003050,693181214396.00,0.33543000,0.34117000,0.32304000,0.32877000,391611397.00000000,0.47219000,0.47854000,0.45698000,0.46823000,3537721.00000000,0.24910000,0.29070000,0.24820000,0.27950000,332164864.00000000
2022-01-17,0.07770200,0.07780400,0.07550200,0.07605500,52301.68250000,43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000,3346.89000000,3357.57000000,3141.10000000,3209.67000000,284063.65480000,498.60000000,499.10000000,466.90000000,475.20000000,757806.03500000,1.41100000,1.60700000,1.38600000,1.60300000,545675409.10000000,0.77850000,0.78050000,0.74980000,0.76170000,181653025.00000000,0.06988000,0.07244000,0.06889000,0.07085000,2264462911.80000000,32.28000000,32.40000000,30.47000000,30.98000000,545028.38000000,2.33200000,2.45200000,2.16300000,2.21900000,114289288.70000000,3.30880000,3.37880000,2.88010000,2.92210000,169973821.00000000,0.17660000,0.17840000,0.16560000,0.17080000,1091483397.00000000,43089.65000000,43189.00000000,41561.65000000,42215.08000000,7831.06772000,0.99960000,0.99980000,0.99960000,0.99980000,602791066.00000000,3348.20000000,3358.73000000,3142.56000000,3210.26000000,93279.42350000,147.98000000,148.29000000,137.02000000,139.80000000,1297654.14000000,3.11770000,3.18580000,2.86170000,2.90260000,31522900.00000000,4.91330000,4.95770000,4.51490000,4.60420000,32709029.00000000,27.70000000,27.76000000,25.10000000,25.69000000,8233269.46000000,87.15000000,87.25000000,76.00000000,77.12000000,1260398.25000000,87.09000000,87.23000000,75.94000000,77.09000000,3918824.27000000,195.42000000,196.12000000,182.70000000,186.86000000,152520.26000000,92.25000000,92.50000000,85.34000000,86.67000000,1328305.00000000,20.14200000,20.18200000,17.35800000,17.69200000,11529269.00000000,0.02070000,0.02090000,0.01810000,0.01840000,297679664.00000000,0.02070000,0.02090000,0.01800000,0.01850000,2035883300.00000000,0.00003049,0.00003058,0.00002825,0.00002882,4753892667789.00,0.00003050,0.00003060,0.00002826,0.00002882,992829619611.00,0.32894000,0.32974000,0.29869000,0.30424000,421465183.00000000,0.46721000,0.55388000,0.45164000,0.48101000,49492790.00000000,0.27970000,0.28380000,0.24750000,0.25100000,137569089.00000000
2022-01-18,0.07605300,0.07647700,0.07443600,0.07459900,55318.65410000,42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000,3209.68000000,3243.87000000,3082.00000000,3159.85000000,299134.27280000,475.10000000,479.60000000,457.20000000,471.40000000,707501.57700000,1.60200000,1.63800000,1.41100000,1.45800000,455949108.30000000,0.76160000,0.76860000,0.73520000,0.75090000,188367099.00000000,0.07085000,0.07138000,0.06743000,0.06846000,1820431991.10000000,30.99000000,34.30000000,30.67000000,32.66000000,3100672.77000000,2.21900000,2.24500000,2.05600000,2.12100000,110374557.10000000,2.92220000,3.01510000,2.70710000,2.95250000,169822884.00000000,0.17080000,0.17430000,0.16160000,0.16510000,945110452.00000000,42211.48000000,42699.98000000,41290.00000000,42362.39000000,9491.41833000,0.99970000,0.99990000,0.99960000,0.99970000,611869607.00000000,3210.44000000,3244.91000000,3083.17000000,3160.87000000,113107.70360000,139.81000000,142.77000000,134.39000000,141.22000000,1254337.17000000,2.90150000,2.92780000,2.77400000,2.85580000,23234474.00000000,4.60450000,4.64120000,4.35410000,4.46540000,33718685.00000000,25.69000000,26.07000000,24.24000000,25.15000000,7145666.21000000,77.10000000,81.40000000,73.95000000,80.73000000,1454859.65000000,77.10000000,81.39000000,73.95000000,80.71000000,4406118.50000000,186.95000000,191.11000000,171.37000000,179.00000000,238865.51000000,86.67000000,87.41000000,83.70000000,86.00000000,1041520.48000000,17.69200000,18.22300000,16.75800000,17.70500000,12486326.50000000,0.01850000,0.01880000,0.01760000,0.01820000,130927964.00000000,0.01840000,0.01880000,0.01760000,0.01810000,949592570.00000000,0.00002882,0.00002955,0.00002743,0.00002806,5749404920409.00,0.00002883,0.00002955,0.00002743,0.00002808,1281620853912.00,0.30423000,0.31432000,0.29030000,0.29995000,559505936.00000000,0.48093000,0.65697000,0.47897000,0.64500000,86985733.00000000,0.25100000,0.25540000,0.24200000,0.24850000,46560573.00000000
2022-01-19,0.07460600,0.07489500,0.07380000,0.07403400,52915.92710000,42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000,3159.85000000,3174.87000000,3000.00000000,3084.02000000,332996.57030000,471.50000000,473.10000000,453.70000000,461.90000000,585750.30000000,1.45800000,1.53400000,1.32600000,1.33700000,329948716.40000000,0.75100000,0.75330000,0.72310000,0.73810000,190555142.00000000,0.06846000,0.06964000,0.06612000,0.06915000,2280024794.20000000,32.65000000,34.74000000,31.29000000,31.30000000,2948635.95000000,2.12100000,2.14300000,2.01300000,2.03000000,92522186.70000000,2.95270000,3.04180000,2.75500000,2.76980000,157944087.00000000,0.16510000,0.16960000,0.15890000,0.16150000,867134554.00000000,42363.98000000,42573.60000000,41116.78000000,41671.98000000,12002.26214000,0.99970000,0.99980000,0.99960000,0.99970000,538344480.00000000,3160.87000000,3176.09000000,3047.23000000,3085.12000000,111776.77760000,141.32000000,142.70000000,132.77000000,135.25000000,1175171.39000000,2.85690000,2.89690000,2.70310000,2.73220000,19444366.00000000,4.46540000,4.48140000,4.11700000,4.21740000,31665995.00000000,25.15000000,25.30000000,23.68000000,24.05000000,6462252.41000000,80.72000000,82.09000000,75.77000000,81.12000000,1662267.38000000,80.70000000,82.08000000,75.74000000,81.10000000,4229941.90000000,179.00000000,180.42000000,168.79000000,173.36000000,140098.32000000,86.03000000,86.38000000,81.08000000,82.61000000,1139560.79000000,17.70400000,17.85700000,16.16500000,16.21000000,11754017.80000000,0.01810000,0.01830000,0.01730000,0.01750000,113593250.00000000,0.01810000,0.01830000,0.01730000,0.01760000,697886333.00000000,0.00002806,0.00002827,0.00002708,0.00002726,4069566726663.00,0.00002808,0.00002827,0.00002709,0.00002726,1096502151468.00,0.29995000,0.30190000,0.27326000,0.27800000,397082109.00000000,0.64498000,0.71385000,0.57119000,0.57121000,111600717.00000000,0.24850000,0.24980000,0.23800000,0.23920000,38534245.00000000
2022-01-20,0.07403400,0.07543700,0.07366200,0.07377700,54209.24410000,41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000,3084.02000000,3273.37000000,2987.15000000,3001.48000000,357596.70620000,461.90000000,478.70000000,438.20000000,440.20000000,1137854.89400000,1.33600000,1.42700000,1.25100000,1.25900000,261063307.30000000,0.73810000,0.76220000,0.71610000,0.71990000,205931050.00000000,0.06915000,0.07206000,0.06744000,0.06773000,1735106694.60000000,31.29000000,32.03000000,28.30000000,29.35000000,1312732.36000000,2.03000000,2.19400000,1.95100000,1.96000000,91995626.70000000,2.76870000,3.04050000,2.67440000,2.68800000,139291308.00000000,0.16160000,0.16930000,0.15360000,0.15530000,763530515.00000000,41671.99000000,43509.26000000,40574.21000000,40690.45000000,12706.54510000,0.99970000,0.99990000,0.99970000,0.99980000,570169458.00000000,3085.11000000,3272.70000000,2988.41000000,3002.03000000,133065.38080000,135.23000000,143.83000000,126.01000000,127.54000000,1464593.98000000,2.73060000,2.89160000,2.61450000,2.63160000,26240592.00000000,4.21730000,4.45510000,3.90800000,3.94140000,39669563.00000000,24.06000000,25.62000000,22.84000000,23.01000000,6578668.82000000,81.12000000,84.93000000,76.24000000,77.34000000,1434440.21000000,81.09000000,84.95000000,76.24000000,77.33000000,4115722.22000000,173.42000000,185.55000000,165.48000000,166.71000000,195818.03000000,82.58000000,87.80000000,78.68000000,79.33000000,1225812.76000000,16.20800000,17.57900000,15.15000000,15.25900000,11565497.50000000,0.01750000,0.01860000,0.01660000,0.01670000,181046149.00000000,0.01750000,0.01860000,0.01660000,0.01670000,1382470956.00000000,0.00002727,0.00002881,0.00002624,0.00002644,4803835576316.00,0.00002729,0.00002881,0.00002625,0.00002645,1072284887688.00,0.27786000,0.29430000,0.25808000,0.26141000,407285367.00000000,0.57119000,0.67000000,0.53086000,0.60460000,50926480.00000000,0.23990000,0.25250000,0.22590000,0.22660000,76871612.00000000
2022-01-21,0.07378900,0.07406800,0.06880300,0.07044400,140558.03610000,40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900,3001.48000000,3034.12000000,2403.00000000,2568.15000000,1022021.70024000,440.20000000,444.60000000,373.70000000,383.90000000,1891179.59400000,1.25900000,1.28200000,1.10100000,1.12000000,408519522.40000000,0.71990000,0.72850000,0.61120000,0.63680000,612944841.00000000,0.06771000,0.06863000,0.05971000,0.06103000,2597725957.60000000,29.34000000,29.70000000,25.23000000,25.91000000,2791607.27300000,1.95900000,2.02600000,1.64000000,1.69900000,203319818.10000000,2.68670000,2.78070000,2.12000000,2.27300000,277266352.00000000,0.15530000,0.15760000,0.13990000,0.14190000,1503858051.00000000,40688.78000000,41104.08000000,35433.07000000,36462.22000000,31219.36923800,0.99980000,1.00000000,0.99970000,0.99970000,965234629.00000000,3002.03000000,3033.49000000,2460.00000000,2568.12000000,332624.66258000,127.54000000,128.73000000,106.11000000,112.27000000,4523020.69000000,2.63130000,2.70230000,2.14000000,2.21920000,57923849.00000000,3.94040000,4.00980000,3.17000000,3.34260000,85778521.00000000,23.01000000,23.48000000,19.04000000,19.67000000,17269209.91200000,77.33000000,80.84000000,61.67000000,64.76000000,4139689.10000000,77.31000000,80.83000000,61.66000000,64.73000000,11813040.21000000,166.81000000,169.04000000,135.20000000,138.27000000,445010.14000000,79.32000000,80.38000000,63.93000000,66.06000000,3392205.59000000,15.25400000,15.70600000,11.93000000,13.22400000,27700767.60000000,0.01670000,0.01690000,0.01160000,0.01230000,426475478.00000000,0.01680000,0.01690000,0.01170000,0.01220000,2975464232.00000000,0.00002644,0.00002684,0.00002158,0.00002224,13138218492658.00,0.00002644,0.00002683,0.00002157,0.00002225,2858019769993.00,0.26142000,0.26600000,0.20112000,0.21581000,1042025385.00000000,0.60591000,0.74250000,0.57703000,0.64420000,138171392.00000000,0.22780000,0.22990000,0.16210000,0.16860000,209318444.00000000
2022-01-22,0.07044900,0.07168000,0.06734300,0.06877900,141960.18960000,36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100,2567.47000000,2626.00000000,2300.00000000,2412.18000000,1081357.54893000,383.80000000,389.60000000,336.30000000,358.30000000,2635609.38600000,1.12000000,1.15500000,0.91700000,1.07100000,554287709.12000000,0.63680000,0.65420000,0.54890000,0.59660000,769947907.12000000,0.06103000,0.06201000,0.05265000,0.05680000,3142285867.50000000,25.91000000,26.45000000,21.20000000,24.20000000,4943402.91700000,1.69800000,1.75600000,1.39600000,1.53600000,257211366.60000000,2.27260000,2.38690000,1.77000000,1.96640000,372136337.00000000,0.14200000,0.14530000,0.12000000,0.13320000,2241546261.60000000,36462.21000000,36833.33000000,34015.00000000,35065.91000000,23013.36838300,0.99980000,1.00000000,0.99960000,1.00000000,1027046460.00000000,2568.39000000,2626.42000000,2300.00000000,2411.50000000,314037.50047000,112.24000000,114.89000000,87.73000000,94.54000000,6455608.98000000,2.21930000,2.26630000,1.70500000,2.03710000,88012882.00000000,3.34230000,3.40340000,2.55610000,3.00160000,126883973.00000000,19.66000000,20.16000000,16.17000000,18.27000000,23239217.06800000,64.74000000,66.02000000,53.73000000,62.86000000,4808205.67000000,64.72000000,65.98000000,53.03000000,62.87000000,13915696.02000000,138.24000000,142.55000000,111.57000000,125.20000000,623030.50430000,66.03000000,67.54000000,52.95000000,59.78000000,5109157.94000000,13.22400000,13.53800000,10.09200000,11.40700000,27432919.20000000,0.01230000,0.01280000,0.01050000,0.01250000,415754849.00000000,0.01220000,0.01290000,0.01050000,0.01250000,3048742523.00000000,0.00002224,0.00002252,0.00001704,0.00002053,26005741167735.00,0.00002224,0.00002258,0.00001706,0.00002053,5057444133754.00,0.21572000,0.22258000,0.15386000,0.18119000,1637970816.00000000,0.64398000,0.64420000,0.39693000,0.45374000,68133677.00000000,0.17000000,0.17700000,0.14410000,0.17320000,239762526.00000000
2022-01-23,0.06877900,0.07082600,0.06828600,0.07005700,89935.65630000,35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000,2412.18000000,2556.78000000,2370.80000000,2539.01000000,580497.76130000,358.30000000,389.00000000,356.30000000,383.90000000,1297043.92300000,1.07100000,1.17000000,1.05100000,1.12400000,257147931.50000000,0.59660000,0.63520000,0.59000000,0.62830000,331234207.00000000,0.05679000,0.05854000,0.05535000,0.05752000,1739505171.40000000,24.19000000,25.27000000,23.53000000,25.13000000,2005275.20000000,1.53700000,1.67000000,1.50900000,1.61700000,124415371.70000000,1.96710000,2.41530000,1.94760000,2.27680000,289900941.00000000,0.13330000,0.14470000,0.13200000,0.14180000,1196841624.00000000,35076.53000000,36505.50000000,34614.92000000,36250.76000000,16230.18302000,0.99990000,1.00000000,0.99980000,0.99990000,627028743.00000000,2412.39000000,2551.90000000,2370.96000000,2539.63000000,186064.55040000,94.57000000,104.82000000,93.25000000,99.78000000,3561751.04000000,2.03720000,2.15980000,1.99240000,2.11780000,45356781.00000000,3.00270000,3.24890000,2.92070000,3.12330000,61841586.00000000,18.27000000,19.20000000,17.73000000,18.81000000,11483380.21000000,62.90000000,70.43000000,61.01000000,69.77000000,3196110.33000000,62.89000000,70.44000000,62.76000000,69.75000000,7698221.13000000,125.36000000,142.22000000,124.25000000,134.20000000,356085.83000000,59.81000000,66.88000000,59.02000000,64.83000000,2926022.98000000,11.40800000,12.58500000,10.82300000,11.69600000,18776863.30000000,0.01250000,0.01350000,0.01200000,0.01280000,187369004.00000000,0.01250000,0.01340000,0.01200000,0.01280000,1378961757.00000000,0.00002053,0.00002370,0.00002044,0.00002246,18365277383606.00,0.00002054,0.00002368,0.00002046,0.00002246,4439805068797.00,0.18137000,0.20135000,0.17935000,0.19614000,873909640.00000000,0.45374000,0.48500000,0.40512000,0.42961000,31208685.00000000,0.17320000,0.18540000,0.16690000,0.17640000,111963660.00000000
2022-01-24,0.07005600,0.07011200,0.06467500,0.06654900,154668.42720000,36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100,2539.00000000,2539.75000000,2159.00000000,2439.29000000,1123134.70389000,384.00000000,384.00000000,336.00000000,371.30000000,1900214.42000000,1.12400000,1.12500000,0.95100000,1.06500000,437410320.00000000,0.62840000,0.62860000,0.55240000,0.61180000,513343471.00000000,0.05750000,0.05755000,0.05101000,0.05506000,2711696074.20000000,25.12000000,25.13000000,21.69000000,24.11000000,3290143.50000000,1.61700000,1.61700000,1.30600000,1.50600000,226249382.00000000,2.27660000,2.32830000,1.90200000,2.25670000,336808857.00000000,0.14170000,0.14180000,0.12560000,0.13730000,1607720454.00000000,36250.76000000,37592.69000000,32950.01000000,36675.08000000,30928.03547900,0.99980000,0.99990000,0.99940000,0.99970000,1285037280.00000000,2539.60000000,2539.97000000,2158.72000000,2440.37000000,368420.19569000,99.74000000,99.83000000,80.83000000,91.93000000,6990036.71000000,2.11740000,2.14230000,1.81000000,2.08150000,55277182.00000000,3.12330000,3.12350000,2.62270000,2.99820000,74675521.00000000,18.81000000,18.82000000,15.83000000,18.02000000,20381626.57300000,69.76000000,69.81000000,59.19000000,66.01000000,4387274.56000000,69.75000000,69.81000000,59.13000000,66.00000000,11454255.53000000,134.13000000,135.60000000,115.63000000,131.16000000,472108.13000000,64.80000000,64.83000000,55.14000000,63.06000000,3701249.83000000,11.70000000,11.71200000,9.50900000,10.71900000,25040201.50000000,0.01290000,0.01290000,0.01040000,0.01180000,330082388.00000000,0.01290000,0.01290000,0.01040000,0.01180000,2928148150.00000000,0.00002246,0.00002329,0.00001865,0.00002120,21158252191330.00,0.00002246,0.00002317,0.00001867,0.00002121,4538409603599.00,0.19616000,0.19675000,0.16042000,0.18490000,943229601.00000000,0.42961000,0.42961000,0.33265000,0.37295000,40696917.00000000,0.17630000,0.17630000,0.14500000,0.16240000,160803790.00000000
2022-01-25,0.06654400,0.06708900,0.06560900,0.06651800,77601.70950000,36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000,2439.56000000,2506.55000000,2348.96000000,2458.83000000,510152.95400000,371.20000000,389.50000000,357.40000000,385.10000000,1006111.15500000,1.06600000,1.07400000,0.99100000,1.04300000,218828333.30000000,0.61180000,0.62430000,0.58720000,0.61800000,319618429.00000000,0.05504000,0.05616000,0.05429000,0.05588000,1740384902.00000000,24.11000000,24.30000000,23.22000000,24.03000000,1605584.32000000,1.50600000,1.61100000,1.41000000,1.55900000,134168952.60000000,2.25580000,2.47260000,2.15570000,2.38280000,236040395.00000000,0.13730000,0.15060000,0.13250000,0.14270000,1316136672.00000000,36675.09000000,37555.55000000,35708.37000000,36963.57000000,19854.23252000,0.99970000,0.99980000,0.99950000,0.99960000,849700571.00000000,2440.36000000,2508.00000000,2351.41000000,2459.99000000,197381.02430000,91.94000000,99.95000000,87.41000000,94.67000000,3482711.32000000,2.08120000,2.17450000,2.00880000,2.09990000,37090934.00000000,2.99800000,3.11630000,2.87170000,3.04060000,46268546.00000000,18.02000000,19.05000000,17.36000000,18.31000000,9945213.12000000,66.00000000,67.23000000,61.70000000,62.91000000,2439328.39000000,65.99000000,67.20000000,61.65000000,62.87000000,6101561.77000000,131.19000000,143.71000000,128.28000000,140.71000000,311795.24000000,63.00000000,70.53000000,61.65000000,68.01000000,2702688.81000000,10.71900000,12.49800000,9.97300000,12.13500000,17682492.50000000,0.01180000,0.01190000,0.01080000,0.01150000,231655944.00000000,0.01180000,0.01180000,0.01070000,0.01150000,1824910766.00000000,0.00002119,0.00002165,0.00002003,0.00002101,10538059274252.00,0.00002120,0.00002165,0.00002011,0.00002101,2259068854440.00,0.18488000,0.19988000,0.17482000,0.18687000,584577588.00000000,0.37295000,0.42222000,0.34671000,0.38651000,34146688.00000000,0.16180000,0.16180000,0.14800000,0.15630000,159662984.00000000
2022-01-26,0.06653500,0.06994300,0.06558000,0.06691900,115408.26770000,36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000,2459.04000000,2722.00000000,2402.03000000,2462.99000000,806441.62289000,385.10000000,402.40000000,366.40000000,375.10000000,1073520.17200000,1.04300000,1.15700000,1.02200000,1.07700000,336503954.90000000,0.61780000,0.65860000,0.60470000,0.61930000,466864710.00000000,0.05589000,0.05905000,0.05534000,0.05620000,1656601994.60000000,24.04000000,26.32000000,23.58000000,24.31000000,1614061.31000000,1.55800000,1.82200000,1.52500000,1.59000000,207512832.00000000,2.38210000,2.58120000,2.17440000,2.24570000,264591185.00000000,0.14270000,0.15340000,0.14090000,0.14310000,1324673854.00000000,36975.14000000,38930.00000000,36276.07000000,36831.31000000,23974.51477500,0.99950000,0.99980000,0.99930000,0.99950000,1146079780.00000000,2459.99000000,2724.51000000,2402.91000000,2464.61000000,284625.16740000,94.65000000,104.43000000,89.19000000,92.12000000,4501340.69000000,2.10200000,2.36680000,2.06210000,2.16150000,61517719.00000000,3.04110000,3.43140000,2.96500000,3.07430000,75853771.00000000,18.32000000,20.06000000,17.51000000,18.08000000,14459131.31000000,62.90000000,66.38000000,57.65000000,58.79000000,2876208.47000000,62.87000000,66.76000000,57.55000000,58.75000000,7565436.07000000,140.81000000,159.46000000,136.47000000,140.18000000,429726.90000000,68.01000000,73.50000000,64.39000000,65.87000000,3400732.97000000,12.13100000,12.93700000,10.73500000,11.30200000,23614921.70000000,0.01150000,0.01280000,0.01110000,0.01140000,218578714.00000000,0.01140000,0.01280000,0.01110000,0.01140000,1782241739.00000000,0.00002102,0.00002353,0.00002048,0.00002110,11436666012607.00,0.00002103,0.00002360,0.00002050,0.00002111,2449749291651.00,0.18710000,0.23227000,0.18407000,0.21038000,1076676399.00000000,0.38651000,0.43921000,0.36411000,0.37493000,37939340.00000000,0.15620000,0.17400000,0.15350000,0.15780000,175929659.00000000
